"","pathway","RMSE"
"47","BIOCARTA_DNAFRAGMENT_PATHWAY","0.307302971418814"
"48","BIOCARTA_CHEMICAL_PATHWAY","0.425987515661713"
"49","BIOCARTA_SPPA_PATHWAY","0.318190468623235"
"50","BIOCARTA_ATM_PATHWAY","0.521956497515553"
"51","BIOCARTA_AGPCR_PATHWAY","0.310622595658356"
"52","BIOCARTA_BCELLSURVIVAL_PATHWAY","0.349223859030605"
"53","BIOCARTA_BLYMPHOCYTE_PATHWAY","0.326776101995469"
"54","BIOCARTA_BCR_PATHWAY","0.464134633772675"
"55","BIOCARTA_BIOPEPTIDES_PATHWAY","1.46195187714274"
"56","BIOCARTA_RANKL_PATHWAY","0.428645171694711"
"57","BIOCARTA_CACAM_PATHWAY","0.258336231566054"
"58","BIOCARTA_CDMAC_PATHWAY","0.401599513828615"
"59","BIOCARTA_CARM_ER_PATHWAY","0.623761360157982"
"60","BIOCARTA_CASPASE_PATHWAY","0.657502854539509"
"61","BIOCARTA_CBL_PATHWAY","0.340741993305474"
"62","BIOCARTA_CCR3_PATHWAY","0.498769896120994"
"63","BIOCARTA_CD40_PATHWAY","0.308638821608929"
"64","BIOCARTA_MCM_PATHWAY","0.35562577545615"
"65","BIOCARTA_G1_PATHWAY","1.66788049173318"
"66","BIOCARTA_G2_PATHWAY","0.837202155696142"
"67","BIOCARTA_CELL2CELL_PATHWAY","0.367451806898778"
"68","BIOCARTA_LAIR_PATHWAY","0.361250667964133"
"69","BIOCARTA_CERAMIDE_PATHWAY","0.421104728033138"
"70","BIOCARTA_TID_PATHWAY","0.549695236805214"
"71","BIOCARTA_CLASSIC_PATHWAY","0.396830850163753"
"72","BIOCARTA_COMP_PATHWAY","0.495504714195921"
"73","BIOCARTA_VDR_PATHWAY","0.696005903347584"
"74","BIOCARTA_HDAC_PATHWAY","0.806362123670513"
"75","BIOCARTA_GCR_PATHWAY","0.38700338187434"
"76","BIOCARTA_CTCF_PATHWAY","0.876231938043721"
"77","BIOCARTA_CTL_PATHWAY","0.404980914993405"
"78","BIOCARTA_CXCR4_PATHWAY","0.410484788094692"
"79","BIOCARTA_CELLCYCLE_PATHWAY","0.895206196850986"
"80","BIOCARTA_CFTR_PATHWAY","0.28951198973283"
"81","BIOCARTA_CYTOKINE_PATHWAY","0.326505575616033"
"82","BIOCARTA_INFLAM_PATHWAY","0.421186998999608"
"83","BIOCARTA_D4GDI_PATHWAY","0.283519516086952"
"84","BIOCARTA_DC_PATHWAY","0.22790216282595"
"85","BIOCARTA_P35ALZHEIMERS_PATHWAY","0.354293510847644"
"86","BIOCARTA_RNA_PATHWAY","0.268176457606952"
"87","BIOCARTA_MTA3_PATHWAY","0.33039485081053"
"88","BIOCARTA_SKP2E2F_PATHWAY","0.365756911417224"
"89","BIOCARTA_CALCINEURIN_PATHWAY","0.429601813361552"
"90","BIOCARTA_EGF_PATHWAY","1.18175928853635"
"91","BIOCARTA_ETC_PATHWAY","0.32213029171251"
"92","BIOCARTA_NDKDYNAMIN_PATHWAY","0.304045039028092"
"93","BIOCARTA_EPHA4_PATHWAY","0.345166633406126"
"94","BIOCARTA_EPO_PATHWAY","0.485572550364894"
"95","BIOCARTA_ECM_PATHWAY","0.40830464393927"
"96","BIOCARTA_ERK_PATHWAY","1.2191842953554"
"97","BIOCARTA_ERYTH_PATHWAY","0.432413127824236"
"98","BIOCARTA_EPONFKB_PATHWAY","0.375568815442212"
"99","BIOCARTA_EIF_PATHWAY","0.273592992992121"
"100","BIOCARTA_EXTRINSIC_PATHWAY","0.465356726696737"
"101","BIOCARTA_FAS_PATHWAY","0.449235865435494"
"102","BIOCARTA_FCER1_PATHWAY","0.42727425044349"
"103","BIOCARTA_FIBRINOLYSIS_PATHWAY","0.583403780188605"
"104","BIOCARTA_FMLP_PATHWAY","0.50430163050336"
"105","BIOCARTA_FREE_PATHWAY","0.339409732199305"
"106","BIOCARTA_GABA_PATHWAY","0.432411753975852"
"107","BIOCARTA_GATA3_PATHWAY","0.301026299151516"
"108","BIOCARTA_SET_PATHWAY","0.265098059135312"
"109","BIOCARTA_GH_PATHWAY","1.38508918845337"
"110","BIOCARTA_AHSP_PATHWAY","0.318000041541974"
"111","BIOCARTA_TCAPOPTOSIS_PATHWAY","0.358684966966923"
"112","BIOCARTA_HIVNEF_PATHWAY","0.357276529723715"
"113","BIOCARTA_SALMONELLA_PATHWAY","0.27813210519375"
"114","BIOCARTA_MPR_PATHWAY","0.483697983047511"
"115","BIOCARTA_HCMV_PATHWAY","0.283620868101559"
"116","BIOCARTA_P53HYPOXIA_PATHWAY","0.506086342707304"
"117","BIOCARTA_HIF_PATHWAY","0.221970773792384"
"118","BIOCARTA_IGF1_PATHWAY","0.583472457163732"
"119","BIOCARTA_IL17_PATHWAY","0.431241313402395"
"120","BIOCARTA_IL2_PATHWAY","0.614986433178372"
"121","BIOCARTA_IL3_PATHWAY","0.41879152130652"
"122","BIOCARTA_IL4_PATHWAY","0.38365177096192"
"123","BIOCARTA_IL5_PATHWAY","0.350275009745892"
"124","BIOCARTA_IL6_PATHWAY","0.525828345990772"
"125","BIOCARTA_IL10_PATHWAY","0.362750364871637"
"126","BIOCARTA_IL12_PATHWAY","0.384905470742576"
"127","BIOCARTA_IL2RB_PATHWAY","0.547318213124127"
"128","BIOCARTA_IL22BP_PATHWAY","0.32383901358166"
"129","BIOCARTA_IL7_PATHWAY","0.383834173473626"
"130","BIOCARTA_GSK3_PATHWAY","0.426914552110608"
"131","BIOCARTA_DEATH_PATHWAY","0.721454704213895"
"132","BIOCARTA_RACCYCD_PATHWAY","0.85858922116208"
"133","BIOCARTA_GLEEVEC_PATHWAY","0.668786051786077"
"134","BIOCARTA_INSULIN_PATHWAY","0.56619251528548"
"135","BIOCARTA_INTEGRIN_PATHWAY","0.511402883004712"
"136","BIOCARTA_INTRINSIC_PATHWAY","0.385417979465891"
"137","BIOCARTA_KERATINOCYTE_PATHWAY","0.557305346714497"
"138","BIOCARTA_TCRA_PATHWAY","0.377454185666571"
"139","BIOCARTA_LECTIN_PATHWAY","0.381145382443345"
"140","BIOCARTA_PYK2_PATHWAY","1.29279627981692"
"141","BIOCARTA_EGFR_SMRTE_PATHWAY","0.344329350543004"
"142","BIOCARTA_MAPK_PATHWAY","0.378168234620651"
"143","BIOCARTA_MCALPAIN_PATHWAY","0.369006790906022"
"144","BIOCARTA_PPARA_PATHWAY","0.601558541734156"
"145","BIOCARTA_ETS_PATHWAY","0.415533670908687"
"146","BIOCARTA_MONOCYTE_PATHWAY","0.421700167351072"
"147","BIOCARTA_MTOR_PATHWAY","0.846431089608026"
"148","BIOCARTA_IGF1R_PATHWAY","0.645556492514201"
"149","BIOCARTA_PITX2_PATHWAY","0.451765271395657"
"150","BIOCARTA_NGF_PATHWAY","0.581970572464351"
"151","BIOCARTA_VIP_PATHWAY","0.64584015558098"
"152","BIOCARTA_NFAT_PATHWAY","0.75679420649396"
"153","BIOCARTA_NTHI_PATHWAY","0.8465080136676"
"154","BIOCARTA_NFKB_PATHWAY","0.48564430182445"
"155","BIOCARTA_NOS1_PATHWAY","0.605252574798552"
"156","BIOCARTA_NO2IL12_PATHWAY","0.496368478313689"
"157","BIOCARTA_RARRXR_PATHWAY","0.327636477722913"
"158","BIOCARTA_NUCLEARRS_PATHWAY","0.450343010515445"
"159","BIOCARTA_ARENRF2_PATHWAY","0.414886736212008"
"160","BIOCARTA_P38MAPK_PATHWAY","0.316259458778077"
"161","BIOCARTA_P53_PATHWAY","0.367187919209906"
"162","BIOCARTA_PDGF_PATHWAY","1.46020922215276"
"163","BIOCARTA_CCR5_PATHWAY","0.417862547503114"
"164","BIOCARTA_PTDINS_PATHWAY","0.590975191954069"
"165","BIOCARTA_PLCE_PATHWAY","0.267284685998325"
"166","BIOCARTA_EDG1_PATHWAY","0.464880386546285"
"167","BIOCARTA_CDK5_PATHWAY","0.341308302908903"
"168","BIOCARTA_MYOSIN_PATHWAY","0.30131913674005"
"169","BIOCARTA_PLATELETAPP_PATHWAY","0.463449949929557"
"170","BIOCARTA_PS1_PATHWAY","0.337844873663376"
"171","BIOCARTA_AKAPCENTROSOME_PATHWAY","0.371087637836608"
"172","BIOCARTA_PTEN_PATHWAY","0.462338830941122"
"173","BIOCARTA_RAB_PATHWAY","0.385101331314428"
"174","BIOCARTA_RAC1_PATHWAY","0.590268490426247"
"175","BIOCARTA_RAS_PATHWAY","0.481857497112433"
"176","BIOCARTA_NKCELLS_PATHWAY","0.447306734684809"
"177","BIOCARTA_RB_PATHWAY","0.38007354365783"
"178","BIOCARTA_BAD_PATHWAY","0.796529607894711"
"179","BIOCARTA_CK1_PATHWAY","0.405050226909454"
"180","BIOCARTA_EIF2_PATHWAY","0.333000665502214"
"181","BIOCARTA_EIF4_PATHWAY","0.777395762310066"
"182","BIOCARTA_STEM_PATHWAY","0.332983632120317"
"183","BIOCARTA_P27_PATHWAY","0.344066869247886"
"184","BIOCARTA_PGC1A_PATHWAY","0.394239028531879"
"185","BIOCARTA_PML_PATHWAY","0.299272056464642"
"186","BIOCARTA_DREAM_PATHWAY","0.384217875652137"
"187","BIOCARTA_LEPTIN_PATHWAY","0.339315351545341"
"188","BIOCARTA_RHO_PATHWAY","0.460280961528829"
"189","BIOCARTA_AKAP13_PATHWAY","0.263598231857938"
"190","BIOCARTA_ATRBRCA_PATHWAY","0.49085954535626"
"191","BIOCARTA_CARDIACEGF_PATHWAY","0.373924549332121"
"192","BIOCARTA_HER2_PATHWAY","0.701353282988293"
"193","BIOCARTA_ERK5_PATHWAY","0.367159757346788"
"194","BIOCARTA_MAL_PATHWAY","0.47030425554936"
"195","BIOCARTA_MEF2D_PATHWAY","0.555382906292712"
"196","BIOCARTA_MITOCHONDRIA_PATHWAY","0.452476497171645"
"197","BIOCARTA_ACH_PATHWAY","0.472042328933965"
"198","BIOCARTA_PARKIN_PATHWAY","0.276471499140566"
"199","BIOCARTA_CDC42RAC_PATHWAY","0.327579678648195"
"200","BIOCARTA_RANMS_PATHWAY","0.340264461969626"
"201","BIOCARTA_BARR_MAPK_PATHWAY","0.47037933585684"
"202","BIOCARTA_TOB1_PATHWAY","0.478837971280482"
"203","BIOCARTA_BARRESTIN_SRC_PATHWAY","0.606984755872841"
"204","BIOCARTA_NKT_PATHWAY","0.691069798037649"
"205","BIOCARTA_IL1R_PATHWAY","0.984979511866465"
"206","BIOCARTA_MET_PATHWAY","0.71646155075727"
"207","BIOCARTA_GPCR_PATHWAY","0.559164718250482"
"208","BIOCARTA_IGF1MTOR_PATHWAY","0.566542051912647"
"209","BIOCARTA_SODD_PATHWAY","0.364160085232419"
"210","BIOCARTA_SHH_PATHWAY","0.279149998523233"
"211","BIOCARTA_PTC1_PATHWAY","0.345027888502698"
"212","BIOCARTA_SPRY_PATHWAY","0.455120426842347"
"213","BIOCARTA_BARRESTIN_PATHWAY","0.353598066950105"
"214","BIOCARTA_STATHMIN_PATHWAY","0.434894965404792"
"215","BIOCARTA_HSP27_PATHWAY","0.399005526858906"
"216","BIOCARTA_TCR_PATHWAY","0.450878267392207"
"217","BIOCARTA_TCYTOTOXIC_PATHWAY","0.404275537686915"
"218","BIOCARTA_THELPER_PATHWAY","0.491339078815996"
"219","BIOCARTA_TALL1_PATHWAY","0.26208482466451"
"220","BIOCARTA_TEL_PATHWAY","0.460992063448828"
"221","BIOCARTA_TGFB_PATHWAY","0.343901368853663"
"222","BIOCARTA_TH1TH2_PATHWAY","0.368060504816648"
"223","BIOCARTA_41BB_PATHWAY","0.385707195049748"
"224","BIOCARTA_CTLA4_PATHWAY","0.511707360103774"
"225","BIOCARTA_LONGEVITY_PATHWAY","0.367355314266358"
"226","BIOCARTA_SARS_PATHWAY","0.303415896540246"
"227","BIOCARTA_PAR1_PATHWAY","0.406592638849793"
"228","BIOCARTA_STRESS_PATHWAY","0.516292002782724"
"229","BIOCARTA_TNFR1_PATHWAY","1.12155689070714"
"230","BIOCARTA_TNFR2_PATHWAY","0.466185522816593"
"231","BIOCARTA_TOLL_PATHWAY","0.738022641602832"
"232","BIOCARTA_TPO_PATHWAY","0.77076653043171"
"233","BIOCARTA_CREB_PATHWAY","0.438660918063935"
"234","BIOCARTA_CARM1_PATHWAY","0.36938655386171"
"235","BIOCARTA_TFF_PATHWAY","0.984128007738367"
"236","BIOCARTA_TRKA_PATHWAY","0.257284086820624"
"237","BIOCARTA_ARF_PATHWAY","0.381469053455162"
"238","BIOCARTA_UCALPAIN_PATHWAY","0.393593249503129"
"239","BIOCARTA_VEGF_PATHWAY","0.762169056681017"
"240","BIOCARTA_VITCB_PATHWAY","0.388760048788953"
"241","BIOCARTA_WNT_PATHWAY","0.663665365034459"
"242","BIOCARTA_ACTINY_PATHWAY","0.354092822069184"
"243","BIOCARTA_PDZS_PATHWAY","0.323315030576571"
"244","BIOCARTA_RACC_PATHWAY","0.367710302175902"
"245","BIOCARTA_EICOSANOID_PATHWAY","0.471858205328703"
"246","BIOCARTA_CHREBP_PATHWAY","0.485023968220659"
"247","BIOCARTA_LIS1_PATHWAY","0.497203744801636"
"248","BIOCARTA_HSWI_SNF_PATHWAY","0.272047560143094"
"249","BIOCARTA_PCAF_PATHWAY","0.363032710794769"
"250","BIOCARTA_LYMPHOCYTE_PATHWAY","0.394886793234019"
"251","BIOCARTA_AMAN_PATHWAY","0.35449073660831"
"252","BIOCARTA_NEUTROPHIL_PATHWAY","0.34036626725422"
"253","BIOCARTA_EFP_PATHWAY","0.63544176541636"
"254","BIOCARTA_CREM_PATHWAY","0.258815450872556"
"255","BIOCARTA_ERAD_PATHWAY","0.316557073790998"
"256","BIOCARTA_BTG2_PATHWAY","0.340408256524795"
"257","BIOCARTA_TERT_PATHWAY","0.308856635989974"
"258","BIOCARTA_GHRELIN_PATHWAY","0.401713949385945"
"259","BIOCARTA_VOBESITY_PATHWAY","0.338882820030002"
"260","BIOCARTA_ERBB3_PATHWAY","0.297014737904003"
"261","BIOCARTA_CTBP1_PATHWAY","0.219987285188728"
"262","BIOCARTA_PRION_PATHWAY","0.358695350504035"
"263","BIOCARTA_PLK3_PATHWAY","0.306163849260404"
"264","BIOCARTA_FXR_PATHWAY","0.274793306095651"
"265","BIOCARTA_MHC_PATHWAY","0.347176481500984"
"266","BIOCARTA_ACETAMINOPHEN_PATHWAY","0.318492789948659"
"267","BIOCARTA_PRC2_PATHWAY","0.402052334081475"
"268","BIOCARTA_SM_PATHWAY","0.292324994409828"
"269","BIOCARTA_RANBP2_PATHWAY","0.286967399181998"
"270","BIOCARTA_IRES_PATHWAY","0.313430771955082"
"271","BIOCARTA_PLC_PATHWAY","0.288425393604985"
"272","BIOCARTA_BBCELL_PATHWAY","0.309223116830623"
"273","BIOCARTA_CDC25_PATHWAY","0.304607915629658"
"274","BIOCARTA_DSP_PATHWAY","0.296558715598614"
"275","BIOCARTA_NPC_PATHWAY","0.298551923721187"
"276","BIOCARTA_FLUMAZENIL_PATHWAY","0.31384939330684"
"277","BIOCARTA_MELANOCYTE_PATHWAY","0.282730320284328"
"278","BIOCARTA_S1P_PATHWAY","0.317654032650721"
"279","BIOCARTA_HBX_PATHWAY","0.303570843150837"
"280","BIOCARTA_MALATEX_PATHWAY","0.304007384464157"
"281","BIOCARTA_TSP1_PATHWAY","0.271137973725433"
"282","BIOCARTA_NPP1_PATHWAY","0.369442615322956"
"283","BIOCARTA_CPSF_PATHWAY","0.282869216744174"
"284","BIOCARTA_HES_PATHWAY","0.270049555363847"
"285","BIOCARTA_ERBB4_PATHWAY","0.301373389839346"
"286","BIOCARTA_RHODOPSIN_PATHWAY","0.328528488236964"
"287","BIOCARTA_RNAPOL3_PATHWAY","0.285170004837919"
"288","BIOCARTA_TERC_PATHWAY","0.269270599693084"
"289","BIOCARTA_EOSINOPHILS_PATHWAY","0.28421371323274"
"290","BIOCARTA_REELIN_PATHWAY","0.249262627464225"
"291","BIOCARTA_BARD1_PATHWAY","0.293319965559276"
"292","BIOCARTA_LDL_PATHWAY","0.240243919852764"
"293","BIOCARTA_SAM68_PATHWAY","0.256031957910115"
"294","BIOCARTA_FBW7_PATHWAY","0.343665053445552"
"295","BIOCARTA_CB1R_PATHWAY","0.275813667827769"
"296","BIOCARTA_SUMO_PATHWAY","0.238424666707861"
"297","BIOCARTA_IFNA_PATHWAY","0.31374461795655"
"298","BIOCARTA_PKC_PATHWAY","0.3040109904986"
"299","BIOCARTA_PPARG_PATHWAY","0.334601344856239"
"300","BIOCARTA_ION_PATHWAY","0.271221355320929"
"301","BIOCARTA_PELP1_PATHWAY","0.309594203902069"
"302","BIOCARTA_STAT3_PATHWAY","0.299165307502041"
"303","BIOCARTA_EEA1_PATHWAY","0.309446566711145"
"304","BIOCARTA_MITR_PATHWAY","0.300289032390987"
"305","BIOCARTA_CIRCADIAN_PATHWAY","0.304829301813532"
"306","BIOCARTA_RECK_PATHWAY","0.328420280537232"
"307","BIOCARTA_MSP_PATHWAY","0.269410297421153"
"308","BIOCARTA_SLRP_PATHWAY","0.309012318165906"
"309","BIOCARTA_ALTERNATIVE_PATHWAY","0.342750477085558"
"310","BIOCARTA_FOSB_PATHWAY","0.261946464744555"
"311","BIOCARTA_NOTCH_PATHWAY","0.326882046704545"
"312","BIOCARTA_TUBBY_PATHWAY","0.26152104506639"
"313","BIOCARTA_MRP_PATHWAY","0.302090444581232"
"314","BIOCARTA_DICER_PATHWAY","0.301414453559361"
"315","BIOCARTA_PLCD_PATHWAY","0.286203700933736"
"316","BIOCARTA_RAN_PATHWAY","0.271889927627746"
"317","BIOCARTA_WNT_LRP6_PATHWAY","0.274260685625933"
"318","BIOCARTA_PEPI_PATHWAY","0.329240638411102"
"319","BIOCARTA_IFNG_PATHWAY","0.316096824757568"
"320","BIOCARTA_BOTULIN_PATHWAY","0.273316131948793"
"321","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","0.378031788771268"
"322","KEGG_CITRATE_CYCLE_TCA_CYCLE","2.19571221379286"
"323","KEGG_PENTOSE_PHOSPHATE_PATHWAY","0.850618081340578"
"324","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","1.38463438655773"
"325","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","1.06146250601537"
"326","KEGG_GALACTOSE_METABOLISM","0.401342782715525"
"327","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","0.91460430022739"
"328","KEGG_FATTY_ACID_METABOLISM","0.320129031148669"
"329","KEGG_STEROID_BIOSYNTHESIS","0.440362624513093"
"330","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","0.512943051854802"
"331","KEGG_STEROID_HORMONE_BIOSYNTHESIS","0.514081907835835"
"332","KEGG_OXIDATIVE_PHOSPHORYLATION","0.463020105235658"
"333","KEGG_PURINE_METABOLISM","0.390391706123278"
"334","KEGG_PYRIMIDINE_METABOLISM","0.329109759011701"
"335","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","1.08116028064124"
"336","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","1.97485923190971"
"337","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","1.13217727003993"
"338","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","0.606201740789528"
"339","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS","0.290120729128422"
"340","KEGG_LYSINE_DEGRADATION","0.420017419137361"
"341","KEGG_ARGININE_AND_PROLINE_METABOLISM","0.589635498860205"
"342","KEGG_HISTIDINE_METABOLISM","0.809132759434359"
"343","KEGG_TYROSINE_METABOLISM","0.543987795672743"
"344","KEGG_PHENYLALANINE_METABOLISM","0.311044286999384"
"345","KEGG_TRYPTOPHAN_METABOLISM","0.436249153352837"
"346","KEGG_BETA_ALANINE_METABOLISM","0.86277345843084"
"347","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM","0.317938303254509"
"348","KEGG_SELENOAMINO_ACID_METABOLISM","0.486809681519852"
"349","KEGG_GLUTATHIONE_METABOLISM","0.90942715532742"
"350","KEGG_STARCH_AND_SUCROSE_METABOLISM","0.36125920926403"
"351","KEGG_N_GLYCAN_BIOSYNTHESIS","0.514542399168772"
"352","KEGG_OTHER_GLYCAN_DEGRADATION","0.386676774424686"
"353","KEGG_O_GLYCAN_BIOSYNTHESIS","2.38461995291408"
"354","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","0.595264539660195"
"355","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","0.465547044094242"
"356","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","0.477321625355208"
"357","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","0.23841667538763"
"358","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","0.956453866451338"
"359","KEGG_GLYCEROLIPID_METABOLISM","0.529387981137351"
"360","KEGG_INOSITOL_PHOSPHATE_METABOLISM","0.590953978289161"
"361","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS","0.569115837659113"
"362","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","0.359362696858769"
"363","KEGG_ETHER_LIPID_METABOLISM","0.75566149680736"
"364","KEGG_ARACHIDONIC_ACID_METABOLISM","0.833752843393864"
"365","KEGG_LINOLEIC_ACID_METABOLISM","1.52823228650031"
"366","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","0.722838742735964"
"367","KEGG_SPHINGOLIPID_METABOLISM","0.485340834525236"
"368","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","0.849096771683026"
"369","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","0.314001509862105"
"370","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","0.288722392578916"
"371","KEGG_PYRUVATE_METABOLISM","0.547298591137244"
"372","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","0.40243340512267"
"373","KEGG_PROPANOATE_METABOLISM","0.771274162890617"
"374","KEGG_BUTANOATE_METABOLISM","2.06624215654677"
"375","KEGG_ONE_CARBON_POOL_BY_FOLATE","0.479412083313549"
"376","KEGG_RIBOFLAVIN_METABOLISM","0.237717820765848"
"377","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","0.558231563614294"
"378","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","0.465099766851578"
"379","KEGG_FOLATE_BIOSYNTHESIS","0.32092492228659"
"380","KEGG_RETINOL_METABOLISM","0.403725974833784"
"381","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","1.18743928947811"
"382","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","0.284832572440079"
"383","KEGG_LIMONENE_AND_PINENE_DEGRADATION","0.380398239142744"
"384","KEGG_NITROGEN_METABOLISM","0.740305513479017"
"385","KEGG_SULFUR_METABOLISM","0.312898778114446"
"386","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","0.691897497943765"
"387","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","0.478449687095406"
"388","KEGG_DRUG_METABOLISM_CYTOCHROME_P450","0.401877557486202"
"389","KEGG_DRUG_METABOLISM_OTHER_ENZYMES","1.04310838469992"
"390","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","0.540571895380509"
"391","KEGG_ABC_TRANSPORTERS","0.541288222230301"
"392","KEGG_RIBOSOME","0.298444953599705"
"393","KEGG_RNA_DEGRADATION","0.383894988525109"
"394","KEGG_RNA_POLYMERASE","0.843085881105196"
"395","KEGG_BASAL_TRANSCRIPTION_FACTORS","1.05090369988456"
"396","KEGG_DNA_REPLICATION","0.507119117552436"
"397","KEGG_SPLICEOSOME","0.439821057008209"
"398","KEGG_PROTEASOME","0.916158729102946"
"399","KEGG_PROTEIN_EXPORT","0.337394875005131"
"400","KEGG_PPAR_SIGNALING_PATHWAY","0.437939893621268"
"401","KEGG_BASE_EXCISION_REPAIR","0.589720345588309"
"402","KEGG_NUCLEOTIDE_EXCISION_REPAIR","0.339429130370843"
"403","KEGG_MISMATCH_REPAIR","0.519785134201919"
"404","KEGG_HOMOLOGOUS_RECOMBINATION","1.29858084991346"
"405","KEGG_NON_HOMOLOGOUS_END_JOINING","0.335460000215484"
"406","KEGG_MAPK_SIGNALING_PATHWAY","0.310602284614878"
"407","KEGG_ERBB_SIGNALING_PATHWAY","0.684650697826975"
